# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	469164
#@/user_id	47d94b64-518c-4017-b837-441ef302fb7b
bu shi wo men 	不是我們	c=2 d=1 t=415339
bu shi xia zai 	不是下載	c=1 d=1 t=390032
bu shi yong 	不適用	c=2 d=1 t=379516
bu shi you ge 	不是有個	c=1 d=1 t=100158
bu shi zai 	不是在	c=2 d=5.26468e-12 t=469164
bu shi zhou 	不是周	c=1 d=1 t=280915
bu shou 	不受	c=9 d=3.82881e-30 t=469164
bu shou 	不收	c=1 d=0.1 t=314383
bu shou 	不瘦	c=1 d=5.78387e-89 t=469164
bu shou fei 	不收費	c=2 d=2.94098e-44 t=469164
bu shou li 	不受理	c=1 d=1.93566e-64 t=469164
bu shou shou 	不收手	c=1 d=1 t=314384
bu shou xian zhi 	不受限制	c=1 d=1 t=148860
bu shou xin yong 	不守信用	c=1 d=1 t=410344
bu shu 	不熟	c=30 d=3.14055e-14 t=469164
bu shu 	部署	c=288 d=0.291241 t=469164
bu shu fu 	不舒服	c=12 d=3.63514e-37 t=469164
bu shu wan 	部署玩	c=2 d=1 t=321003
bu shu xi 	不熟悉	c=1 d=1 t=292685
bu shu yu 	不屬於	c=1 d=1 t=240717
bu shua xin 	不刷新	c=2 d=4.74123e-74 t=469164
bu shuai si 	不摔死	c=1 d=1 t=195480
bu shuang 	不爽	c=32 d=4.77309e-34 t=469164
bu shui 	不睡	c=1 d=1 t=328108
bu shui 	補稅	c=3 d=1 t=374516
bu shui jiao 	不睡覺	c=2 d=1 t=328128
bu shuo 	不說	c=32 d=2.44476e-17 t=469164
bu shuo hua 	不說話	c=2 d=8.93131e-83 t=469164
bu shuo ni 	不說你	c=1 d=2.74636e-62 t=469164
bu shuo po 	不說破	c=1 d=1.40936e-125 t=469164
bu shuo sha 	不說啥	c=1 d=7.375e-07 t=469164
bu si 	不死	c=1 d=4.04201e-138 t=469164
bu song 	不送	c=4 d=4.97177e-15 t=469164
bu song shou 	不鬆手	c=1 d=1 t=364456
bu suan 	不算	c=35 d=1.23792e-11 t=469164
bu suan 	不酸	c=1 d=1 t=210591
bu suan gao 	不算高	c=1 d=1.07069e-127 t=469164
bu suan qian 	不算錢	c=1 d=1 t=123829
bu suan sha 	不算啥	c=3 d=9.97969e-124 t=469164
bu suan shao 	不算少	c=1 d=1 t=406057
bu suan shi 	不算是	c=1 d=1 t=100401
bu suan zi 	卜算子	c=1 d=4.69425e-192 t=469164
bu ta shi 	不踏實	c=1 d=1 t=242326
bu tai 	不太	c=241 d=0.000117858 t=469164
bu tai da 	不太大	c=1 d=3.66086e-208 t=469164
bu tai dong 	不太懂	c=4 d=5.68577e-123 t=469164
bu tai dui 	不太對	c=3 d=0.000626727 t=469164
bu tai duo 	不太多	c=3 d=1 t=457988
bu tai gou 	不太夠	c=2 d=1 t=423044
bu tai hao 	不太好	c=26 d=5.49092e-07 t=469164
bu tai hao kan 	不太好看	c=1 d=1 t=242018
bu tai hao zhao 	不太好找	c=1 d=1 t=182386
bu tai he shi 	不太合適	c=2 d=1.14392e-23 t=469164
bu tai hui 	不太會	c=12 d=3.44764e-61 t=469164
bu tai hui you 	不太會有	c=2 d=1 t=256977
bu tai ke neng 	不太可能	c=5 d=1.99501 t=418434
bu tai ke xue 	不太科學	c=1 d=1 t=189543
bu tai liao jie 	不太瞭解	c=1 d=1 t=219648
bu tai neng 	不太能	c=7 d=1.65051 t=428093
bu tai qing chu 	不太清楚	c=1 d=1 t=339304
bu tai rong yi 	不太容易	c=2 d=9.60043e-80 t=469164
bu tai shu 	不太熟	c=4 d=1 t=445559
bu tai shuang 	不太爽	c=3 d=2.20259e-172 t=469164
bu tai wen 	不太穩	c=2 d=1 t=405877
bu tai xiang 	不太像	c=1 d=1 t=198907
bu tai xiang 	不太想	c=1 d=1 t=391573
bu tai xing 	不太行	c=2 d=1 t=219644
bu tan 	不談	c=1 d=2.70556e-33 t=469164
bu tan ceng 	不彈層	c=1 d=1 t=102793
bu tan qian 	不談錢	c=1 d=1 t=272168
bu tao qian 	不掏錢	c=1 d=1 t=258714
bu teng 	不疼	c=1 d=1.48066e-88 t=469164
bu ti 	不提	c=1 d=1 t=427533
bu ti shi 	不提示	c=1 d=1 t=172982
bu tian 	補天	c=1 d=1 t=216169
bu tian tian 	不天天	c=1 d=1 t=425969
bu tiao 	不挑	c=2 d=1 t=152214
bu tiao 	不調	c=2 d=1.70977e-16 t=469164
bu tiao 	不跳	c=1 d=3.32623e-51 t=469164
bu tiao zhuan 	不跳轉	c=4 d=1.57125e-22 t=469164
bu tie 	不貼	c=1 d=1 t=254599
bu tie 	補貼	c=2 d=1 t=207394
bu ting 	不停	c=14 d=4.53352e-47 t=469164
bu ting 	不聽	c=1 d=0.1 t=238880
bu ting che 	不停車	c=1 d=1 t=126381
bu ting duo 	不挺多	c=1 d=1 t=442910
bu ting hao 	不挺好	c=1 d=1 t=436253
bu ting ting 	不聽聽	c=1 d=1 t=361114
bu tong 	不同	c=78 d=6.01217e-15 t=469164
bu tong 	不通	c=29 d=4.5822e-55 t=469164
bu tong bu 	不同步	c=7 d=1 t=440018
bu tong guo 	不通過	c=3 d=1 t=317940
bu tong yi 	不同意	c=4 d=1 t=441673
bu tong yong 	不通用	c=1 d=1 t=166130
bu tong yu 	不同於	c=2 d=8.59655e-16 t=469164
bu tou 	不投	c=4 d=3.58846e-32 t=469164
bu tou lu 	不透露	c=1 d=1 t=272172
bu tou ming 	不透明	c=1 d=1 t=331752
bu tu 	不吐	c=1 d=1 t=335781
bu tu chu 	不突出	c=1 d=2.55451e-63 t=469164
bu tui guang 	不推廣	c=1 d=1 t=275023
bu tui jian 	不推薦	c=1 d=1 t=219635
bu tuo 	不妥	c=6 d=7.69273e-62 t=469164
bu wan 	不完	c=10 d=1.4967e-09 t=469164
bu wan 	不玩	c=3 d=1 t=452470
bu wan 	補完	c=5 d=2.41413e-192 t=469164
bu wan mei 	不完美	c=1 d=1 t=194604
bu wan quan 	不完全	c=3 d=1 t=371003
bu wan shan 	不完善	c=3 d=2.9342e-105 t=469164
bu wan zheng 	不完整	c=1 d=1 t=349207
bu wang 	不往	c=1 d=1 t=110672
bu wang 	不忘	c=1 d=1 t=117309
bu wang 	不枉	c=1 d=2.21371e-143 t=469164
bu wei 	補位	c=1 d=1 t=311414
bu wei hu 	不維護	c=3 d=1 t=432231
bu wei kong 	不爲空	c=1 d=1 t=267659
bu wen 	不問	c=1 d=1 t=272596
bu wen 	不穩	c=7 d=7.55147e-138 t=469164
bu wen bu wen 	不聞不問	c=2 d=1 t=366906
bu wen ding 	不穩定	c=3 d=5.21923e-57 t=469164
bu wu ran 	不污染	c=1 d=8.92371e-73 t=469164
bu wu zheng ye 	不務正業	c=3 d=7.17929e-161 t=469164
bu xi 	不繫	c=1 d=5.0418e-150 t=469164
bu xi guan 	不習慣	c=4 d=2.32545e-46 t=469164
bu xi huan 	不喜歡	c=4 d=5.39796e-12 t=469164
bu xi wang 	不希望	c=6 d=2.14564e-11 t=469164
bu xi yan 	不吸菸	c=1 d=4.11836e-211 t=469164
bu xia 	不下	c=6 d=4.75204e-43 t=469164
bu xia che 	不瞎扯	c=2 d=3.22968e-28 t=469164
bu xia lai 	不下來	c=2 d=8.51027e-06 t=469164
bu xia qu 	不下去	c=8 d=2.2316e-43 t=469164
bu xia yu 	不下雨	c=6 d=1.54329e-46 t=469164
bu xian 	不嫌	c=5 d=1.03147e-41 t=469164
bu xian 	不限	c=10 d=1 t=464462
bu xian 	佈線	c=1 d=1 t=114469
bu xian hao 	不限好	c=1 d=1 t=243123
bu xian liang 	不限量	c=1 d=2.21536e-93 t=469164
bu xian shi 	不顯示	c=26 d=1.50288e-28 t=469164
bu xian xing 	不限行	c=1 d=1 t=243122
bu xian yu 	不限於	c=4 d=1.62833e-30 t=469164
bu xian zhi 	不限制	c=10 d=0.640824 t=469164
bu xian zhi yu 	不限制於	c=1 d=1 t=301009
bu xiang 	不像	c=22 d=6.88577e-23 t=469164
bu xiang 	不想	c=55 d=1.0851e-05 t=469164
bu xiang 	不香	c=5 d=1 t=441418
bu xiang chi 	不想吃	c=1 d=2.88953e-101 t=469164
bu xiang gan 	不相干	c=2 d=1.00852 t=394364
bu xiang ge 	不像個	c=1 d=4.312e-134 t=469164
bu xiang guan 	不相關	c=5 d=1 t=434949
bu xiang hua 	不像話	c=1 d=0.1 t=455384
bu xiang mai 	不想買	c=1 d=1 t=174194
bu xiang qu 	不想去	c=4 d=2.20301e-175 t=469164
bu xiang xi 	不詳細	c=1 d=1 t=246679
bu xiang xin 	不相信	c=1 d=1 t=106185
bu xiang yao 	不想要	c=3 d=2.71683e-170 t=469164
bu xiang yong 	不像用	c=1 d=1 t=182434
bu xiang zao 	不想早	c=1 d=1 t=395779
bu xiang zhuang 	不想裝	c=1 d=1.84321e-194 t=469164
bu xiao 	不小	c=18 d=2.20994e-06 t=469164
bu xiao de 	不曉得	c=6 d=1.70832e-07 t=469164
bu xiao xin 	不小心	c=1 d=1 t=427294
bu xie 	不寫	c=10 d=1 t=447176
bu xie 	不懈	c=1 d=9.3992e-213 t=469164
bu xie cheng 	不寫成	c=1 d=1.79984e-208 t=469164
bu xie ma 	不寫碼	c=1 d=2.07439e-143 t=469164
bu xie shang 	不寫上	c=1 d=1 t=441336
bu xie tiao 	不協調	c=1 d=1.41706e-189 t=469164
bu xin 	不信	c=8 d=5.82753e-149 t=469164
bu xin dong 	不心動	c=1 d=1 t=389745
bu xin ku 	不辛苦	c=10 d=6.48567e-54 t=469164
bu xing 	不行	c=263 d=0.142987 t=469164
bu xing 	步行	c=1 d=1 t=333408
bu xing de shi 	不幸的是	c=1 d=1 t=381483
bu xing me 	不行麼	c=2 d=0.0168231 t=469164
bu xiu 	不休	c=3 d=1 t=264607
bu xiu 	不修	c=0 d=4.14901e-211 t=469164
bu xiu gai 	不修改	c=1 d=2.64559e-34 t=469164
bu xiu gang 	不鏽鋼	c=4 d=2.32466e-42 t=469164
bu xiu jia 	不休假	c=1 d=1 t=236989
bu xiu li 	不修理	c=1 d=1 t=259975
bu xiu xi 	不休息	c=1 d=1 t=261541
bu xu 	不許	c=1 d=1 t=133313
bu xu yao 	不需要	c=89 d=2.7559e-07 t=469164
bu xuan 	不選	c=3 d=1 t=461933
bu xuan ze 	不選擇	c=2 d=1 t=384854
bu xue 	不學	c=1 d=1 t=144576
bu xue yu 	不屑於	c=1 d=1.15103e-184 t=469164
bu ya 	不雅	c=1 d=1 t=194505
bu ya suo 	不壓縮	c=1 d=1 t=146483
bu ya yu 	不亞於	c=1 d=1 t=289878
bu yan 	不言	c=0 d=0.1 t=213844
bu yan su 	不嚴肅	c=1 d=1 t=466056
bu yan zhong 	不嚴重	c=1 d=1 t=379725
bu yang 	不揚	c=0 d=2.11041e-170 t=469164
bu yang 	不養	c=2 d=1.807e-49 t=469164
bu yang sen 	不楊森	c=1 d=1 t=244201
bu yao 	不要	c=362 d=0.00884454 t=469164
bu yao cui 	不要催	c=1 d=1 t=154197
bu yao dian 	不要點	c=1 d=1 t=155340
bu yao dong 	不要動	c=2 d=9.89152e-196 t=469164
bu yao gen 	不要跟	c=1 d=1 t=381900
bu yao huang 	不要慌	c=6 d=9.77209e-112 t=469164
bu yao ji 	不要急	c=8 d=4.84489e-05 t=469164
bu yao jin 	不要緊	c=3 d=3.84002e-36 t=469164
bu yao lian 	不要臉	c=4 d=1.50166e-136 t=469164
bu yao mai 	不要買	c=1 d=1 t=452375
bu yao pa 	不要怕	c=3 d=9.58705e-93 t=469164
bu yao qian 	不要錢	c=15 d=2.92641e-15 t=469164
bu yao qiu 	不要求	c=2 d=1 t=317132
bu yao qu 	不要去	c=1 d=1 t=375365
bu yao ting 	不要停	c=1 d=1 t=396608
bu yao yong 	不要用	c=1 d=8.97731e-114 t=469164
bu yao zai 	不要在	c=1 d=1 t=450707
bu yao zai yi 	不要在意	c=4 d=1.46378e-12 t=469164
bu yao zai yi zhe xie xi jie 	不要在意這些細節	c=1 d=2.2928e-203 t=469164
bu ye 	不也	c=6 d=2.12566e-48 t=469164
bu ye shi 	不也是	c=2 d=7.42893e-122 t=469164
bu yi 	不一	c=1 d=1 t=227976
bu yi 	不宜	c=5 d=3.72426e-32 t=469164
bu yi 	不已	c=2 d=8.33857e-128 t=469164
bu yi 	不易	c=5 d=1 t=362675
bu yi ding 	不一定	c=26 d=6.88226e-17 t=469164
bu yi fen shen 	不宜分神	c=1 d=1.26621e-159 t=469164
bu yi lai 	不依賴	c=2 d=2.28173e-58 t=469164
bu yi qi 	不一起	c=1 d=1 t=446089
bu yi yang 	不一樣	c=63 d=5.77244e-07 t=469164
bu yi yi 	不一一	c=1 d=1 t=356445
bu yi zhi 	不一致	c=8 d=1 t=457445
bu yin cang 	不隱藏	c=1 d=1 t=392659
bu ying gai 	不應該	c=14 d=1.20523e-49 t=469164
bu ying xiang 	不影響	c=58 d=4.61174e-13 t=469164
bu yong 	不用	c=469 d=0.176338 t=469164
bu yong ce 	不用測	c=1 d=4.32874e-62 t=469164
bu yong cha 	不用查	c=1 d=1 t=268706
bu yong cui 	不用催	c=1 d=1 t=99231
bu yong dan xin 	不用擔心	c=1 d=1 t=401088
bu yong deng 	不用等	c=1 d=1 t=396360
bu yong dong 	不用動	c=1 d=1 t=225551
bu yong gai 	不用改	c=6 d=1 t=421212
bu yong guan 	不用管	c=13 d=6.9144e-13 t=469164
bu yong huan 	不用換	c=3 d=1 t=375095
bu yong kan 	不用看	c=1 d=1 t=221723
bu yong ke qi 	不用客氣	c=1 d=7.92245e-114 t=469164
bu yong la 	不用啦	c=3 d=1 t=279556
bu yong lai 	不用來	c=6 d=7.6674e-82 t=469164
bu yong mai 	不用賣	c=1 d=1.09062e-138 t=469164
bu yong nuo 	不用挪	c=1 d=1 t=434916
bu yong qian 	不用錢	c=1 d=7.62218e-130 t=469164
bu yong qu 	不用去	c=2 d=1 t=341007
bu yong ti 	不用提	c=1 d=1 t=450011
bu yong wen 	不用問	c=1 d=1 t=140313
bu yong xie 	不用謝	c=9 d=2.30153e-42 t=469164
bu yong yue 	不用約	c=1 d=1.2368e-206 t=469164
bu yong zhuang 	不用裝	c=1 d=8.28402e-139 t=469164
bu yong zuo 	不用做	c=2 d=1 t=297603
bu you 	不由	c=3 d=2.96268e-101 t=469164
bu you hao 	不友好	c=8 d=1.63877e-17 t=469164
bu you ya 	不優雅	c=3 d=1 t=464838
bu yu kuai 	不愉快	c=1 d=1 t=143476
bu yuan 	不遠	c=14 d=3.3285e-59 t=469164
bu yuan yi 	不願意	c=9 d=1.56129e-07 t=469164
bu yun xu 	不允許	c=8 d=6.91911e-21 t=469164
bu za 	不咋	c=17 d=3.9571e-07 t=469164
bu za duo 	不咋多	c=1 d=1 t=313289
bu za yang 	不咋樣	c=3 d=2.296e-190 t=469164
bu za yong 	不咋用	c=1 d=1 t=112801
bu zai 	不再	c=22 d=6.54549e-15 t=469164
bu zai 	不在	c=74 d=3.88138e-14 t=469164
bu zai jia 	不在家	c=1 d=1 t=207567
bu zai shi 	不再是	c=7 d=1.53774e-180 t=469164
bu zai yi 	不在意	c=0 d=0.1 t=124431
bu zan cheng 	不贊成	c=2 d=1.97531 t=184928
bu zan tong 	不贊同	c=1 d=0.1 t=301858
bu zao 	不早	c=6 d=3.11054e-27 t=469164
bu zen me 	不怎麼	c=5 d=0.0726149 t=469164
bu zeng jia 	不增加	c=1 d=1.28683e-55 t=469164
bu zhan 	不佔	c=1 d=1 t=431960
bu zhan 	不沾	c=1 d=1 t=380179
bu zhan shi 	不展示	c=4 d=2.37008e-05 t=469164
bu zhang 	不漲	c=8 d=2.83066e-06 t=469164
bu zhang 	不長	c=3 d=1.97045 t=305798
bu zhang rou 	不長肉	c=1 d=1 t=388062
bu zhang xin 	不漲薪	c=1 d=1 t=466543
bu zhao 	不找	c=4 d=7.02345e-50 t=469164
bu zhao 	不招	c=5 d=1 t=405948
bu zhao 	不着	c=1 d=1 t=409210
bu zhao ji 	不着急	c=10 d=1.41176e-145 t=469164
bu zhao wo 	不找我	c=1 d=1 t=377566
bu zhe me 	不這麼	c=2 d=3.10928e-81 t=469164
bu zhe teng 	不折騰	c=5 d=1.31514e-17 t=469164
bu zhe yang 	不這樣	c=3 d=1 t=203564
bu zhen cheng 	不真誠	c=1 d=1 t=217490
bu zhen shi 	不真實	c=1 d=1.67298e-201 t=469164
bu zheng 	不整	c=2 d=0.201897 t=469164
bu zheng 	不正	c=1 d=3.34757e-38 t=469164
bu zheng chang 	不正常	c=2 d=1 t=313000
bu zheng qian 	不掙錢	c=1 d=1 t=467335
bu zheng que 	不正確	c=3 d=4.28931e-72 t=469164
bu zheng shi 	不正式	c=1 d=1 t=244222
bu zheng shi 	布政使	c=1 d=1 t=244221
bu zhi 	不值	c=4 d=1 t=378616
bu zhi 	不止	c=13 d=1.13034e-59 t=469164
bu zhi 	不知	c=14 d=4.24474e-08 t=469164
bu zhi bu jue 	不知不覺	c=3 d=1.66474e-143 t=469164
bu zhi chi 	不支持	c=81 d=0.000545231 t=469164
bu zhi dao 	不知道	c=309 d=0.0376343 t=469164
bu zhi de 	不值得	c=3 d=1 t=453258
bu zhi ding 	不指定	c=1 d=1 t=375172
bu zhi jie 	不直接	c=6 d=1 t=406100
bu zhi qian 	不值錢	c=1 d=2.99224e-12 t=469164
bu zhi qing 	不知情	c=1 d=1 t=273207
bu zhi shi 	不只是	c=13 d=1 t=445931
bu zhi shi 	不止是	c=1 d=1 t=283541
bu zhi suo cuo 	不知所措	c=1 d=5.21712e-111 t=469164
bu zhi yi ti 	不值一提	c=1 d=3.40163e-50 t=469164
bu zhi yu 	不至於	c=16 d=0.00790705 t=469164
bu zhong 	不重	c=2 d=6.09033e-21 t=469164
bu zhong shi 	不重視	c=1 d=1 t=424508
bu zhong yao 	不重要	c=16 d=1.58677e-21 t=469164
bu zhou 	步驟	c=18 d=1.22519e-07 t=469164
bu zhou quan 	不周全	c=2 d=1.19593 t=247002
bu zhu 	不住	c=19 d=5.2249e-11 t=469164
bu zhu 	補助	c=10 d=4.06064e-38 t=469164
bu zhu dong 	不主動	c=1 d=1.93836e-51 t=469164
bu zhu yi 	不注意	c=4 d=3.15725e-114 t=469164
bu zhuan 	不轉	c=4 d=4.29749e-65 t=469164
bu zhuan shu 	不專屬	c=1 d=1 t=303173
bu zhuan ye 	不專業	c=8 d=1.14287e-71 t=469164
bu zhuang 	不裝	c=5 d=3.57302e-187 t=469164
bu zhuang bi 	不裝逼	c=1 d=4.11049e-71 t=469164
bu zhuang xiu 	不裝修	c=1 d=1.62663e-194 t=469164
bu zhun 	不準	c=11 d=1 t=455574
bu zhun bei 	不準備	c=5 d=2.28612e-80 t=469164
bu zhun que 	不準確	c=1 d=1 t=428174
bu zhun zou 	不準走	c=1 d=1 t=108542
bu zhuo 	捕捉	c=1 d=1 t=366801
bu zhuo ji 	不捉急	c=5 d=1 t=346062
bu zi 	步子	c=2 d=1 t=439277
bu zi xi 	不仔細	c=1 d=1 t=419501
bu zi xin 	不自信	c=3 d=3.06257e-50 t=469164
bu zou 	不走	c=19 d=0.0492917 t=469164
bu zou 	步驟	c=4 d=1.37488e-87 t=469164
bu zu 	不足	c=20 d=1.86952e-08 t=469164
bu zu yi 	不足以	c=0 d=0.1 t=195485
bu zuo 	不作	c=21 d=1.19233e-06 t=469164
bu zuo 	不做	c=6 d=6.39476e-35 t=469164
bu zuo fan 	不做飯	c=2 d=2.39752e-199 t=469164
bug 	Bug	c=1 d=3.00144e-195 t=469164
ca 	擦	c=138 d=0.585669 t=469164
ca ca 	擦擦	c=1 d=1 t=349131
ca han 	擦汗	c=1 d=5.11937e-65 t=469164
ca jian er guo 	擦肩而過	c=1 d=3.78933e-202 t=469164
ca shi 	擦拭	c=1 d=1 t=157370
ca xi 	擦洗	c=1 d=1 t=273363
cai 	才	c=93 d=4.82557e-08 t=469164
cai 	猜	c=19 d=6.21422e-51 t=469164
cai 	菜	c=24 d=1.61377e-42 t=469164
cai 	財	c=5 d=1 t=277176
cai 	踩	c=5 d=1 t=393314
cai ba 	才把	c=2 d=1 t=448083
cai bao 	財報	c=3 d=1.08255e-131 t=469164
cai bu dao 	猜不到	c=1 d=1 t=164410
cai bu hui 	纔不會	c=1 d=2.64939e-139 t=469164
cai bu shi 	纔不是	c=1 d=1 t=236627
cai cai 	猜猜	c=1 d=2.80634e-169 t=469164
cai cai 	菜菜	c=1 d=1.5757e-114 t=469164
cai ce 	猜測	c=2 d=1.00041 t=335802
cai chi fan 	才吃飯	c=4 d=4.10476e-84 t=469164
cai chu lai 	纔出來	c=1 d=7.93543e-192 t=469164
cai cuo 	猜錯	c=0 d=0.1 t=225096
cai da qi cu 	財大氣粗	c=1 d=1 t=463019
cai dan 	彩彈	c=2 d=1 t=362205
cai dan 	菜單	c=7 d=1 t=423300
cai dao 	猜到	c=8 d=7.3565e-95 t=469164
cai dao 	纔到	c=3 d=2.02475e-64 t=469164
cai dao 	菜刀	c=1 d=6.53643e-175 t=469164
cai de dao 	猜得到	c=1 d=4.8611e-103 t=469164
cai dian 	踩點	c=3 d=1.9802 t=444596
cai diao 	材掉	c=1 d=1 t=147564
cai diao 	裁掉	c=1 d=1 t=162825
cai dui 	猜對	c=1 d=9.61156e-123 t=469164
cai dui 	纔對	c=11 d=1.27056e-23 t=469164
cai fa xian 	才發現	c=7 d=1 t=454038
cai fu 	財富	c=10 d=6.30253e-34 t=469164
cai gao xiao 	才搞笑	c=1 d=1 t=441722
cai gei 	纔給	c=1 d=3.45741e-154 t=469164
cai gei wo 	纔給我	c=1 d=3.47474e-153 t=469164
cai gou 	採購	c=14 d=1 t=454079
cai guai 	纔怪	c=1 d=1 t=107731
cai guang 	採光	c=1 d=1 t=340284
cai guo 	才過	c=0 d=0.1 t=353653
cai guo de keng 	才過的坑	c=1 d=1 t=353654
cai hao 	纔好	c=3 d=3.31122e-86 t=469164
cai hong 	彩虹	c=1 d=1 t=177911
cai hua 	才華	c=8 d=5.04472e-06 t=469164
cai hua gong nong ye 	才華工農業	c=1 d=1.04167e-186 t=469164
cai hui 	纔會	c=4 d=2.73854e-146 t=469164
cai hui qu 	纔回去	c=1 d=1 t=466534
cai hui you 	纔會有	c=1 d=1 t=247016
cai ji 	菜雞	c=3 d=1 t=468087
cai jian 	裁剪	c=27 d=1 t=388263
cai jiao 	才叫	c=1 d=1 t=406936
cai jie jue 	才解決	c=1 d=1 t=166957
cai jin qu 	才進去	c=1 d=1 t=437004
cai jing 	財經	c=1 d=1 t=336114
cai kai shi 	纔開始	c=1 d=1 t=127349
cai ke yi 	纔可以	c=2 d=1 t=192771
cai keng 	踩坑	c=20 d=2.9458 t=466401
cai lai 	纔來	c=6 d=1 t=463567
cai liao 	材料	c=15 d=7.73837e-14 t=469164
cai mai 	纔買	c=1 d=2.17424e-196 t=469164
cai neng 	才能	c=58 d=3.19982e-08 t=469164
cai neng kan 	才能看	c=1 d=3.21586e-07 t=469164
cai neng lai 	才能來	c=1 d=1 t=337009
cai niao 	菜鳥	c=10 d=9.33029e-09 t=469164
cai pai 	彩排	c=1 d=1 t=190070
cai pan 	裁判	c=2 d=1.98511 t=444184
cai pin 	菜品	c=1 d=1 t=163427
cai qie 	裁切	c=1 d=1 t=142725
cai qu 	採取	c=4 d=0.0800565 t=469164
cai qu 	纔去	c=3 d=1 t=450647
cai ren 	裁人	c=4 d=6.85615e-178 t=469164
cai ru zhi 	才入職	c=1 d=1 t=154281
cai se 	彩色	c=1 d=1 t=259206
cai shi 	纔是	c=22 d=8.74609e-13 t=469164
cai shi chang 	菜市場	c=7 d=3.81895e-17 t=469164
cai shuo 	才說	c=2 d=1 t=362724
cai si 	蔡司	c=4 d=1.31058 t=467124
cai suan 	纔算	c=2 d=1 t=396035
cai tong ku 	才痛苦	c=1 d=1 t=350986
cai tong zhi 	才通知	c=1 d=1 t=413340
cai wu 	財務	c=8 d=0.0118551 t=469164
cai xiang 	猜想	c=3 d=1 t=406388
cai xiang qi 	才想起	c=1 d=1 t=143925
cai xing 	才行	c=2 d=1.65756e-151 t=469164
cai xu kun 	蔡徐坤	c=2 d=4.75239e-94 t=469164
cai xu yao 	才需要	c=1 d=9.67917e-176 t=469164
cai yao 	菜餚	c=1 d=9.6309e-176 t=469164
cai yi lin 	蔡依林	c=1 d=1 t=466013
cai yong 	才用	c=1 d=1 t=207036
cai yong 	採用	c=21 d=4.75254e-102 t=469164
cai you 	纔有	c=13 d=7.371e-30 t=469164
cai you le 	纔有了	c=1 d=1 t=126353
cai yuan 	裁員	c=2 d=4.10922e-39 t=469164
cai zhai 	採摘	c=1 d=1 t=434563
cai zhe dian 	才這點	c=1 d=1 t=98470
cai zhi 	材質	c=1 d=1 t=333634
cai zhi dao 	才知道	c=11 d=1 t=454903
cai zhong 	猜中	c=3 d=5.85295e-111 t=469164
cai zou 	才走	c=2 d=8.5843e-58 t=469164
can 	參	c=9 d=2.51701e-183 t=469164
can 	慘	c=6 d=1.61092e-80 t=469164
can 	餐	c=0 d=0.1 t=120497
can biao 	參表	c=1 d=1 t=242675
can bu 	參補	c=1 d=1 t=250177
can bu ren du 	慘不忍睹	c=4 d=1.77492 t=287512
can fei 	殘廢	c=2 d=1 t=246766
can fei 	餐費	c=6 d=1.83946 t=347842
can guan 	參觀	c=2 d=2.71091e-115 t=469164
can guan 	餐館	c=1 d=1 t=331050
can hui 	參會	c=5 d=4.0468e-05 t=469164
can jia 	參加	c=39 d=0.362402 t=469164
can jian 	參見	c=6 d=1.2778e-31 t=469164
can ju 	餐具	c=2 d=1.82696 t=438411
can kan 	參看	c=1 d=0.1 t=155234
can kao 	參考	c=165 d=0.571209 t=469164
can kui 	慚愧	c=7 d=6.44454e-38 t=469164
can mou 	參謀	c=5 d=1.96079 t=253583
can mou bu 	參謀部	c=2 d=1 t=279256
can ren 	殘忍	c=2 d=1.35927e-111 t=469164
can sai 	參賽	c=1 d=1 t=331385
can shu 	參數	c=205 d=0.97531 t=469164
can shu shi 	參數是	c=1 d=1 t=159940
can ting 	餐廳	c=1 d=1 t=362807
can tuan 	參團	c=1 d=1 t=238451
can wu 	參悟	c=1 d=5.30116e-05 t=469164
can yin 	餐飲	c=5 d=2.83029 t=259094
can yu 	參與	c=108 d=0.015608 t=469164
can yu du 	參與度	c=5 d=1.83527 t=440006
can yu gan 	參與感	c=2 d=1.00441 t=408244
can yue 	參閱	c=4 d=1 t=460227
can zhan 	參戰	c=1 d=1 t=268373
can zhao 	參照	c=3 d=1 t=462683
can zhong 	慘重	c=1 d=1 t=193658
cang chu 	倉儲	c=1 d=2.83898e-158 t=469164
cang hai 	滄海	c=1 d=1 t=343078
cang ku 	倉庫	c=43 d=0.0357931 t=469164
cang shu 	藏書	c=4 d=1.50971 t=229676
cang wei 	倉位	c=2 d=1.88692 t=399737
cang zhou 	倉州	c=1 d=1 t=209769
cang zhou 	滄州	c=1 d=1 t=209770
cao 	操	c=3 d=2.31779e-67 t=469164
cao 	曹	c=54 d=7.79679e-73 t=469164
cao 	艹	c=9 d=3.75503e-07 t=469164
cao 	草	c=1 d=1 t=438572
cao an 	草案	c=8 d=1 t=467925
cao bu wan 	操不完	c=2 d=2.32941e-66 t=469164
cao cai 	艹才	c=1 d=1 t=101473
cao cheng 	曹誠	c=7 d=1 t=387314
cao dan 	操蛋	c=3 d=2.23564e-170 t=469164
cao dao 	操刀	c=1 d=1 t=266229
cao gen 	草根	c=1 d=1 t=295083
cao geng tong 	曹更同	c=1 d=1 t=222091
cao jian pu 	曹建普	c=1 d=1 t=206126
cao kong 	操控	c=1 d=1 t=270235
cao lao 	糙老	c=1 d=1 t=126966
